country,year,gdp_change_%,lu,lp,lp_%,lpc,lpc_%,ls,lsc,lsc_%,lh,lhc,lhc_%,yr_sch,yr_sch_%,yr_sch_pri,yr_sch_pri_%,yr_sch_sec,yr_sch_sec_%,yr_sch_ter,yr_sch_ter_%,pop,pop_%
Turkey,1995,21.554,24.3,50.4,1.6129032258064502,44.4,6.730769230769229,14.0,8.1,55.769230769230745,11.4,7.3,-2.6666666666666727,5.36,11.203319502074693,3.64,9.969788519637458,1.35,19.469026548672574,0.37,-2.631578947368418,26254,14.791657557605697
Turkey,2000,23.189999999999998,16.5,54.1,7.341269841269837,48.4,9.009009009009006,18.8,11.4,40.74074074074075,10.4,6.8,-6.849315068493156,5.9,10.074626865671643,4.02,10.439560439560424,1.53,13.33333333333333,0.34,-8.108108108108103,30222,15.11388740763313
Turkey,2005,16.976,10.6,54.8,1.2939001848428777,49.8,2.892561983471076,25.3,16.1,41.22807017543862,9.3,6.1,-10.294117647058831,6.45,9.322033898305083,4.35,8.20895522388061,1.8,17.647058823529417,0.31,-8.823529411764708,34351,13.662232810535379
Turkey,2010,37.841,7.5,52.3,-4.562043795620441,47.5,-4.61847389558232,28.5,18.9,17.391304347826075,11.8,7.8,27.868852459016402,7.03,8.992248062015506,4.51,3.67816091954023,2.13,18.333333333333336,0.39,25.806451612903224,38607,12.389741201129523
Uganda,1980,10.571000000000002,56.5,38.4,16.012084592145005,10.6,43.24324324324322,4.8,0.5,25.0,0.3,0.2,100.0,1.93,27.81456953642383,1.78,26.241134751773053,0.14,55.55555555555558,0.01,0.0,3821,15.02107164358819
Uganda,1985,16.643,49.6,42.4,10.416666666666675,13.0,22.64150943396226,7.6,0.9,80.0,0.4,0.3,49.99999999999998,2.36,22.27979274611398,2.14,20.2247191011236,0.21,49.99999999999998,0.01,0.0,4419,15.650353310651655
Uganda,1990,28.505,43.9,44.3,4.481132075471694,14.4,10.769230769230775,11.2,1.5,66.66666666666666,0.6,0.4,33.33333333333335,2.98,26.271186440677962,2.59,21.028037383177555,0.38,80.95238095238095,0.02,100.0,5179,17.19846119031454
Uganda,1995,34.416,37.2,50.1,13.092550790067726,17.2,19.444444444444443,10.3,1.8,19.999999999999996,2.4,1.6,300.0,3.6,20.805369127516784,3.01,16.216216216216207,0.51,34.210526315789465,0.08,300.0,5823,12.43483297933965
Uganda,2000,31.725,31.0,56.7,13.173652694610771,20.3,18.023255813953497,7.2,1.8,0.0,5.1,3.4,112.5,4.14,14.999999999999991,3.38,12.292358803986714,0.59,15.68627450980391,0.17,112.5,6524,12.038468143568615
Uganda,2005,43.617000000000004,25.0,56.5,-0.3527336860670194,14.9,-26.60098522167488,14.9,4.3,138.88888888888889,3.5,2.3,-32.352941176470594,4.64,12.077294685990347,3.67,8.579881656804744,0.85,44.06779661016949,0.12,-29.41176470588236,7705,18.102391171060695
Uganda,2010,27.177,18.5,51.8,-8.318584070796465,11.9,-20.13422818791947,26.7,8.0,86.04651162790698,3.0,2.0,-13.043478260869556,5.68,22.41379310344829,4.22,14.986376021798353,1.36,60.00000000000001,0.1,-16.666666666666664,9336,21.168072680077877
United Kingdom,1980,4.2860000000000005,1.9,50.5,-7.678244972577697,36.1,-5.249343832020992,36.4,6.4,14.285714285714302,11.1,7.3,4.285714285714293,8.43,2.1818181818181737,5.45,0.92592592592593,2.61,4.400000000000004,0.37,5.714285714285716,26959,0.5070275509823752
United Kingdom,1985,18.853,3.5,43.6,-13.663366336633665,31.6,-12.46537396121884,40.7,6.9,7.8125,12.2,8.0,9.589041095890405,8.61,2.1352313167259718,5.43,-0.3669724770642313,2.77,6.130268199233724,0.4,8.108108108108114,27578,2.2960792314254963
United Kingdom,1990,4.566,3.3,36.9,-15.366972477064223,27.2,-13.924050632911399,42.9,7.0,1.4492753623188248,16.9,11.0,37.5,9.18,6.620209059233462,5.51,1.4732965009208066,3.11,12.274368231046928,0.56,40.000000000000014,28928,4.895206323881363
United Kingdom,1995,14.718,3.3,31.7,-14.092140921409213,24.2,-11.029411764705888,44.4,7.0,0.0,20.7,13.4,21.818181818181827,9.6,4.575163398692816,5.58,1.2704174228675091,3.34,7.395498392282951,0.68,21.42857142857142,30157,4.248478982300874
United Kingdom,2000,13.489,4.0,25.7,-18.927444794952685,19.7,-18.595041322314053,45.5,7.4,5.714285714285716,24.8,16.2,20.895522388059696,9.96,3.750000000000009,5.58,0.0,3.56,6.586826347305386,0.82,20.58823529411764,31042,2.9346420399907203
United Kingdom,2005,2.7270000000000003,1.6,18.2,-29.182879377431902,14.1,-28.42639593908629,53.6,34.9,371.62162162162156,26.6,17.6,8.641975308641992,11.63,16.767068273092377,5.78,3.584229390681015,4.96,39.32584269662922,0.88,7.317073170731714,31617,1.8523291025062782
United Kingdom,2010,9.966000000000001,0.2,13.6,-25.274725274725274,10.6,-24.822695035460995,56.0,46.1,32.09169054441261,30.3,20.2,14.772727272727249,12.59,8.254514187446249,5.9,2.076124567474058,5.68,14.516129032258052,1.01,14.77272727272727,32186,1.7996647373248464
Uruguay,1980,-8.804,5.1,61.6,-7.507507507507494,29.0,-3.6544850498338888,25.6,12.0,27.65957446808509,7.7,3.5,29.629629629629626,6.53,9.197324414715723,4.72,4.888888888888876,1.59,24.21875,0.23,21.052631578947366,1356,1.8018018018018056
Uruguay,1985,15.308,4.3,55.6,-9.740259740259738,27.8,-4.137931034482756,31.1,14.5,20.833333333333325,9.0,4.5,28.57142857142858,7.08,8.422664624808561,4.9,3.8135593220339103,1.9,19.496855345911946,0.27,17.391304347826097,1408,3.834808259587019
Uruguay,1990,21.707,3.8,51.5,-7.374100719424459,27.8,0.0,33.6,14.2,-2.0689655172413834,11.0,5.8,28.888888888888875,7.49,5.7909604519774005,5.06,3.2653061224489743,2.1,10.526315789473696,0.34,25.92592592592593,1451,3.0539772727272707
Uruguay,1995,12.206,3.0,48.2,-6.407766990291252,28.2,1.4388489208633004,35.3,13.8,-2.8169014084506894,13.5,7.4,27.586206896551737,7.92,5.74098798397864,5.22,3.1620553359683834,2.28,8.571428571428562,0.42,23.529411764705866,1486,2.4121295658166675
Uruguay,2000,-7.697,1.8,45.2,-6.224066390041494,32.0,13.475177304964546,40.4,15.3,10.869565217391308,12.6,6.8,-8.108108108108114,8.31,4.924242424242431,5.49,5.1724137931034475,2.43,6.578947368421062,0.39,-7.14285714285714,1553,4.508748317631217
Uruguay,2005,29.52,0.8,43.9,-2.8761061946902755,34.7,8.437500000000009,44.6,18.1,18.300653594771244,10.7,5.7,-16.176470588235293,8.53,2.6474127557159832,5.68,3.4608378870673917,2.52,3.703703703703698,0.33,-15.384615384615385,1648,6.117192530585958
Uruguay,2010,24.38,0.6,43.1,-1.8223234624145768,35.3,1.7291066282420609,45.9,20.6,13.812154696132595,10.4,5.4,-5.263157894736836,8.66,1.5240328253224078,5.73,0.8802816901408494,2.62,3.9682539682539764,0.32,-3.0303030303030276,1721,4.429611650485432
Venezuela,1980,-8.222999999999999,20.3,48.4,8.277404921700215,10.9,12.37113402061858,23.8,8.4,21.739130434782616,7.5,3.7,60.86956521739133,4.69,36.337209302325604,2.79,41.624365482233515,1.68,26.315789473684205,0.22,57.14285714285714,5295,24.471086036671363
Venezuela,1985,4.338000000000001,19.5,49.9,3.0991735537190035,12.9,18.34862385321101,20.8,7.3,-13.095238095238104,9.8,3.6,-2.7027027027027084,4.9,4.477611940298498,3.09,10.752688172043001,1.54,-8.333333333333325,0.27,22.72727272727273,6361,20.132200188857418
Venezuela,1990,20.184,19.7,54.2,8.617234468937895,15.9,23.25581395348837,13.1,8.9,21.91780821917808,13.0,3.6,0.0,4.94,0.8163265306122547,3.23,4.530744336569592,1.38,-10.389610389610393,0.33,22.22222222222221,7653,20.311271812608076
Venezuela,1995,4.449,15.5,53.0,-2.2140221402214055,29.2,83.64779874213835,18.2,8.1,-8.988764044943832,13.4,3.6,0.0,5.83,18.016194331983804,3.98,23.21981424148607,1.51,9.420289855072483,0.34,3.0303030303030276,8980,17.33960538350974
Venezuela,2000,8.756999999999998,11.3,51.5,-2.8301886792452824,34.5,18.150684931506845,22.7,11.3,39.50617283950619,14.5,3.9,8.333333333333325,6.68,14.57975986277873,4.51,13.31658291457285,1.8,19.20529801324504,0.37,8.823529411764696,10326,14.988864142538972
Venezuela,2005,31.02,7.9,46.5,-9.708737864077666,33.8,-2.0289855072463836,30.1,17.5,54.86725663716814,15.5,4.1,5.128205128205132,7.58,13.473053892215582,4.94,9.534368070953448,2.24,24.444444444444446,0.39,5.405405405405417,11869,14.942862676738322
Venezuela,2010,5.7620000000000005,4.4,37.7,-18.924731182795696,28.4,-15.976331360946737,40.8,29.3,67.42857142857144,17.1,4.5,9.756097560975618,8.66,14.24802110817942,5.35,8.2995951417004,2.87,28.125,0.43,10.256410256410241,13461,13.413092931165217
Zimbabwe,1995,-1.111,14.1,47.6,-12.5,21.5,-1.826484018264829,34.8,16.8,26.315789473684205,3.5,2.3,-34.285714285714285,5.7,16.564417177914127,3.64,11.656441717791433,1.94,33.793103448275865,0.12,-33.333333333333336,3692,13.880320789636036
Zimbabwe,2000,-34.882999999999996,10.5,40.9,-14.075630252100845,20.4,-5.116279069767449,46.8,9.2,-45.23809523809524,1.7,1.1,-52.17391304347825,6.17,8.245614035087723,3.96,8.791208791208781,2.16,11.340206185567014,0.06,-50.0,3914,6.013001083423619
Zimbabwe,2005,-23.297,7.7,36.6,-10.513447432762835,19.7,-3.4313725490196068,54.3,8.9,-3.2608695652173836,1.4,0.9,-18.181818181818187,7.02,13.776337115072934,4.72,19.191919191919183,2.25,4.166666666666652,0.05,-16.666666666666664,4050,3.4747061829330628
Zimbabwe,2010,54.907000000000004,6.4,33.7,-7.9234972677595605,20.4,3.5532994923857864,58.9,8.0,-10.1123595505618,1.1,0.7,-22.222222222222232,7.6,8.26210826210827,5.3,12.28813559322035,2.26,0.4444444444444251,0.04,-20.000000000000007,4407,8.81481481481481
